i,s,spdup_libkpn_opt_naive,spdup_libkpn_omp,spdup_libkpn_naive_omp,omp_mean,omp_median,omp_std,opt_mean,opt_median,opt_std,naive_mean,naive_median,naive_std
206,32768,0.44688529641832797,0.4197882191230042,0.939364580771621,179.6726386,179.640582,0.10693462880338621,76.28028571428572,75.411,5.918497208610564,169.74199999999996,168.748,4.189766630336625
206,65536,0.4218794837174038,0.3906410928202682,0.9259542307630664,357.4890772,357.5327905,0.16098300706850205,142.66900000000007,139.667,5.478332870650015,331.2840000000001,331.059,2.2242285928458525
206,131072,0.4216531115781778,0.38925457110598194,0.923163046631072,711.252206,711.228642,0.3333138139791304,277.36028571428574,276.849,4.0682026948875905,657.9155714285719,656.58,4.904942146207659
206,262144,0.4213552905167231,0.3858606388060111,0.9157607546183089,1418.3906277,1418.5069555,0.35013112940158186,552.5688571428575,547.346,8.415773513638557,1301.3105714285714,1299.013,6.434496512969946
216,128,1.4256756756756757,1.3569495431281653,0.9517939923363434,1.8711596999999998,1.86595,0.02855062441059343,5.171571428571429,2.532,6.880091705420791,1.7744285714285715,1.776,0.09722739668769802
216,256,0.6488995873452545,0.5129314029679619,0.7904634445314431,3.5793586999999993,3.6788545,0.41298120439207386,2.1929999999999996,1.887,0.5560726870952512,2.857857142857142,2.908,0.3124682650552987
216,512,0.5404636030906872,0.6380758436440516,1.1806083517838397,4.165467000000001,4.165649,0.007649410041943204,4.283999999999998,2.658,3.13975969754587,5.994714285714287,4.918,1.9751004404839774
216,1024,0.6669168543073972,1.1521161399916917,1.7275259015431255,6.9318939,6.9411404999999995,0.02649682494806932,8.241857142857144,7.997,2.2967250143773645,12.217857142857143,11.991,1.4788005838065619
216,2048,0.5433673469387755,0.7359447627614683,1.3544147746596036,12.4505287,12.4452275,0.018511529783038175,11.104857142857139,9.159,5.110266729013934,18.276142857142855,16.856,3.3036210688677063
216,4096,0.4938874421296296,0.5814287938782339,1.1772496003768151,23.472733700000003,23.485249000000003,0.03588059757276866,16.1027142857143,13.655,4.76968936357492,28.444999999999993,27.648,4.865755876531497
216,8192,0.5709254979641246,0.5591603024639051,0.9793927657073065,46.3895583,46.39099,0.029714881511652774,27.819857142857167,25.94,8.004178583194262,45.402571428571434,45.435,0.9186868799177654
216,16384,0.4337949889180159,0.41919471702239264,0.9663429217289032,92.00051200000001,91.9787355,0.09663728299544315,41.29128571428572,38.557,4.878110802349584,89.60171428571425,88.883,2.393174365080196
216,32768,0.45651025543444307,0.4273298420302688,0.9360793913021639,188.09714579999996,188.0748595,0.09314666264449466,81.73814285714292,80.37,5.0575770878942485,177.17371428571423,176.053,3.2690648063871817
216,65536,0.42428037571962424,0.39290342677056483,0.9260466645532667,374.1907193,374.209004,0.09849298824817478,146.53999999999988,147.028,1.799463623796638,349.8464285714285,346.535,8.171852577092771
216,131072,0.42461493709548404,0.3920872107281816,0.9233947665859248,744.5944557999999,744.5894485,0.19336843394455966,293.0687142857141,291.944,6.332366688300622,687.664714285714,687.55,5.798664134960282
216,262144,0.4231785254642398,0.387482456015262,0.9156477295018264,1484.9969609999998,1485.0143305000001,0.37520941962028925,575.2074285714281,575.417,5.687817423401992,1361.135142857143,1359.75,8.626077459227862
226,128,0.718886462882096,0.862450026030667,1.1997026937647548,1.5492891,1.527045,0.0324783639929101,1.3654285714285717,1.317,0.21340356916727726,1.8485714285714276,1.832,0.22130794909658283
226,256,0.8106444605358435,0.5612073150954741,0.6922977241150958,3.8798578999999997,3.9896130000000003,0.462981712161613,2.395571428571429,2.239,0.750901375015389,2.991714285714286,2.762,0.46037425898211476
226,512,0.6255679471292854,0.5807374618034266,0.9283363453457218,5.1838994,5.215782,0.5787356835219328,3.283285714285715,3.029,0.6568837416164294,4.99214285714286,4.842,0.7083548133997843
226,1024,0.9211688752973156,1.6680596646667842,1.8108076699056979,6.4823884,6.5009665000000005,0.03313445773500913,10.137285714285719,10.844,5.389654932522725,11.679142857142855,11.772,1.694555042383308
226,2048,0.6320613430779368,0.8427485920643132,1.3333335463301659,12.5231077,12.519748,0.023190954884825393,10.791285714285708,10.551,2.8018189255672508,18.711857142857138,16.693,5.880793285490212
226,4096,0.48338005606728074,0.5867344184773865,1.2138159427821325,24.697113900000005,24.6857855,0.040861132020195506,15.643285714285707,14.484,3.8657427272560887,29.996857142857138,29.964,3.303300659946072
226,8192,0.6861148801447309,0.7145761972909429,1.0414818537971489,48.828995799999994,48.827543,0.039453688054963854,34.25357142857144,34.891,6.354862206741067,54.796428571428564,50.853,10.951271887700246
226,16384,0.42751359481661466,0.42295422584784775,0.9893351485799589,96.09402829999999,96.0978695,0.0436879876475065,43.679,40.645,8.316471612609162,94.98014285714285,95.073,0.5745212137112389
226,32768,0.4247607434102366,0.39737762344427946,0.9355328372718513,196.35186140000002,196.35227400000002,0.037630552773730716,80.21914285714284,78.026,7.2324672484570725,187.37342857142858,183.694,7.6386783760885715
226,65536,0.42047755851740215,0.388385364538302,0.9236767971820976,390.74753840000005,390.787125,0.15101554003377252,154.1284285714286,151.776,5.104979807336639,362.39757142857127,360.961,6.068601963526852
226,131072,0.42434894112419963,0.3877242746985402,0.9136920989395376,778.7644153000002,778.4088325,1.423253153303324,302.7494285714286,301.808,4.206752032936225,711.7091428571428,711.226,3.654586376526332
226,262144,0.4221923190061887,0.38459421093042545,0.9109455421541857,1552.4550502999996,1552.4440645,0.5206002524499463,600.0020000000002,597.061,6.3707838803232395,1416.673857142857,1414.192,5.954884206775572
236,128,0.8954907161803713,0.6080274390392157,0.6789879873157119,2.7654563,2.7761905000000002,0.025128141532960117,3.312285714285718,1.688,2.899005044838653,1.9280000000000002,1.885,0.14142297668106082
236,256,0.5561365733620425,0.41719339832981894,0.7501635718861953,4.1974611,4.333721499999999,0.484481303334579,2.3031428571428583,1.808,0.6942262779526507,3.286857142857144,3.251,0.20098600697559205
236,512,0.9715909090909092,0.7365138023655661,0.7580492936628048,6.3951078,6.5008965,0.4736123009855599,5.777714285714287,4.788,3.5434783934715854,6.138285714285713,4.928,2.943266127960572
236,1024,0.9066164154103853,1.5312765895747293,1.6890016147364684,7.057224100000002,7.069265,0.02615623710749696,10.443142857142849,10.825,5.538349852016701,11.989714285714285,11.94,3.4735092365886464
236,2048,0.5810316306581783,0.849703747280761,1.4624053191703825,13.644716800000001,13.641225,0.028440346030811154,16.275714285714294,11.591,8.7536424870831,20.136857142857142,19.949,3.3755852702408053
236,4096,0.39912912409981577,0.45206916392642105,1.1326388795756377,26.350305899999995,26.3587985,0.03538043389327545,16.48942857142858,11.916,8.106231049836486,29.930285714285723,29.855,2.82841522912265
236,8192,0.5621386028581847,0.6342619102985987,1.128301644956785,51.166401799999996,51.040429,0.3973484356815056,31.050285714285728,32.373,6.653159769362703,56.86699999999998,57.589,5.109265500865486
236,16384,0.4681544974651126,0.4461801918121532,0.9530618507951063,100.37668910000001,100.3764865,0.08871231897052452,44.47228571428571,44.786,1.2807827359337536,96.26271428571425,95.665,3.4161050493717457
236,32768,0.5027945656114228,0.45259096712920266,0.9001508729093559,205.30286,205.32446900000002,0.11905963330087051,91.8582857142857,92.928,8.892661719548974,186.92214285714286,184.823,4.570219351046005
236,65536,0.43477224072471415,0.39799518805920153,0.9154107617261635,407.65744029999996,407.7109595,0.18474468127509217,163.01828571428572,162.267,5.702197412693419,372.47428571428577,373.223,2.7402673759389313
236,131072,0.4182175101644029,0.38363902589527277,0.9173193770496668,811.8782353,811.8829915,0.2692850030789966,315.69171428571434,311.47,5.947932820171681,745.1714285714284,744.756,3.911167797718209
236,262144,0.42122209846805,0.3832566694014265,0.9098683824882392,1619.4028306,1619.30124,0.3662091738057935,621.4697142857145,620.608,3.424790674800876,1475.6551428571422,1473.351,5.049695403536543
246,128,0.8528301886792453,0.5996100544789512,0.7030825860040799,3.009496,3.015293,0.023584802192189287,1.9465714285714275,1.808,0.48677356131984245,2.0800000000000005,2.12,0.08023507130093235
246,256,1.0921180668180344,1.111992176753584,1.018197766834363,3.1727705999999998,3.0278989999999997,0.3213557635823599,4.183285714285711,3.367,3.3684651487485144,3.0441428571428566,3.083,0.2606694106846217
246,512,0.6151019658276686,0.47541718283795087,0.7729079229949124,6.9070026,7.042236,0.5077326927769071,4.233285714285715,3.348,2.544854096996526,5.38557142857143,5.443,0.5545826133228315
246,1024,0.5560667903525047,0.9620692050416896,1.73013246202279,7.791409800000001,7.788421,0.011716425305552034,8.692857142857141,7.493,5.7992195523765755,13.145714285714286,13.475,3.003681629822537
246,2048,0.33555342949661465,0.6105320834978112,1.8194780020985324,14.933819500000002,14.936152,0.024595401733599743,11.999571428571434,9.119,4.443557700949372,25.275000000000002,27.176,6.456299256023782
246,4096,0.7152199954673487,0.8222547370560296,1.1496528931895154,26.862375500000002,26.86637,0.01809358198735784,24.51371428571427,22.091,12.995119806745445,31.940000000000005,30.887,2.8917203501260804
246,8192,0.5373622796045304,0.5908842078823757,1.099601200734139,53.0816245,53.0746965,0.04165799541508448,31.295857142857162,31.361,7.385349328795009,58.81485714285713,58.361,8.415388498657343
246,16384,0.489273089269026,0.4571162188518635,0.9342762332070932,105.3751318,105.369265,0.05974738640758748,50.30242857142859,48.166,6.559158412733585,98.98171428571425,98.444,2.791092796738702
246,32768,0.47503069995906677,0.4350873442530009,0.9159141594227325,213.3611753,213.38244200000003,0.10814964498748926,94.48400000000002,92.84,9.814633182141604,195.00442857142855,195.44,1.1654443001268624
246,65536,0.42786051701788247,0.3915387828504565,0.9151084694129235,423.99321150000003,424.0295145,0.29563458999404946,169.01242857142861,166.024,7.070809459787713,387.7012857142856,388.033,3.2991500294472877
246,131072,0.4231912836521633,0.3852542877431517,0.9103549686051818,844.2798068,844.161922,0.22779483563303046,329.6922857142857,325.217,7.5061505919062945,769.7315714285714,768.487,4.013565673627787
246,262144,0.4229958466795626,0.3846636572654369,0.9093792770897725,1684.9798778,1684.9603225,0.4407523699339882,648.4431428571424,648.143,7.191425131170505,1531.2814285714287,1532.268,4.221741292477535
256,128,1.3072916666666665,1.9672636529534424,1.504839128952434,1.1685773999999998,1.1482955000000001,0.034882871053482783,2.2428571428571438,2.259,0.13236408123050086,1.7427142857142857,1.728,0.15063338496716847
256,256,1.4002043596730245,1.424299569245523,1.017208352056642,2.7399713,2.886331,0.4814057773763665,4.154285714285716,4.111,0.37331225758959574,2.9967142857142863,2.936,0.22489840298823874
256,512,0.9865332820315507,2.0429500230203708,2.070837406329931,3.7624967000000007,3.7651435,0.0055201794863384895,8.593857142857146,7.692,2.6516631102008272,7.577714285714288,7.797,2.6408557088564986
256,1024,0.936840072109194,2.0312354625709164,2.1681773901897787,7.154366399999999,7.1636205,0.02329104322007371,16.141285714285722,14.551,2.6442373821828804,15.60371428571429,15.532,4.4675910734980855
256,2048,1.3453917572463767,1.7210072378619565,1.2791866968059584,13.852333999999999,13.808774,0.15958108996924422,25.03271428571428,23.765,3.4864372514551074,18.956,17.664,3.8962269088183468
256,4096,1.5663397357308269,1.6787013011376766,1.0717351177676813,27.394712700000003,27.398561,0.029792468280542786,46.732571428571426,45.994,2.1543585375545504,31.73142857142858,29.364,4.825042741606821
256,8192,1.5440433401052247,1.6377140820619753,1.0606658760953995,54.302869,54.2970235,0.03430241579998696,88.42285714285715,88.923,3.9300543465286912,59.69128571428568,57.591,4.757157659780088
256,16384,1.447351441173091,1.5108051227927164,1.0438412398084846,108.3920936,108.385256,0.040894014884168606,164.58028571428565,163.749,2.7788247590781077,112.26485714285712,113.137,1.8052722555545202
256,32768,1.47472814227524,1.4670486327483279,0.9947925930842657,221.097159,221.119459,0.12258531043665577,322.8215714285714,324.393,5.148779305174122,220.26457142857154,219.968,2.6059443265917026
256,65536,1.4552590697876602,1.4440683323166412,0.9923101407142222,440.37903129999995,440.4701535,0.30270683040210794,635.6018571428566,636.069,12.063432024483632,436.6335714285713,437.083,2.320212391509836
256,131072,1.4733240500370441,1.4471262710400652,0.9822185899997219,878.2992795999999,878.0947630000001,0.5442538334809276,1270.9301428571428,1270.714,7.14633231099443,863.0747142857143,862.481,2.565196987258795
256,262144,1.468038949704598,1.440002976119458,0.9809024320568732,1753.4582434,1753.3435985,0.7468200086976904,2528.189428571431,2524.82,8.92567590252055,1719.7867142857137,1719.859,3.5867649538977484
266,128,1.277927684835402,1.9108663172288243,1.4952851713788056,1.2563538,1.2392284999999998,0.029557128832889405,2.408285714285712,2.368,0.17262193757846045,1.8620000000000005,1.853,0.043265652273669415
266,256,1.2518796992481203,1.8775453555799397,1.4997809747275195,2.2954175,2.30567,0.02904451122081635,4.322,4.329,0.19957966245751874,3.344714285714286,3.458,0.2218777816726994
266,512,0.8662226236170693,2.0677637968595213,2.3871043545655732,3.7242585999999998,3.710772,0.049415615665511024,9.13257142857143,7.673,2.3490833141178094,8.185285714285714,8.858,2.052347233454093
266,1024,1.4121012482662967,2.271542474253586,1.6086257816445284,7.162279700000001,7.1713385,0.024900126072780027,16.203714285714284,16.29,2.954230970151191,12.15385714285714,11.536,1.5770492620714278
266,2048,1.0078784225934216,1.6280916076401455,1.6153650789058691,14.3696557,14.379412,0.028670373870305542,24.202428571428587,23.411,1.6472748328676914,22.498142857142856,23.228,4.52121730934641
266,4096,1.4915724895059737,1.621206023352084,1.0869106495045686,28.499902100000003,28.4936025,0.029891666664847192,45.4755714285714,46.194,1.0968894087385597,32.00685714285714,30.97,3.8690324802633533
266,8192,1.4613570329858145,1.515235234493037,1.0368686093070218,56.4372256,56.429522000000006,0.029056440300910587,86.27442857142857,85.504,2.7252212907088187,59.238285714285716,58.51,2.6463470734834567
266,16384,1.4478568405779577,1.4907454919483465,1.0296221630263311,112.44487160000001,112.4558155,0.031333411179808965,168.50728571428579,167.643,5.117266742770268,116.85985714285712,115.787,2.921476438948054
266,32768,1.4147232160734027,1.4159811407676817,1.0008891666440383,229.57282489999997,229.541899,0.13100583296895735,327.76457142857134,325.027,7.20349919021434,228.75171428571423,229.746,2.448763301826218
266,65536,1.4375630340422962,1.4063029976728516,0.9782548412631729,457.1659009,457.119128,0.2532529646145655,642.444142857143,642.848,4.441189621007261,447.7500000000002,447.179,1.5596449648891526
266,131072,1.4444922537638576,1.4077969798323033,0.9745964204128206,911.0526484,910.9268015,0.3453837656327821,1283.432,1282.4,8.019532361250079,889.7487142857144,887.786,5.0608689964953015
266,262144,1.4401811697558808,1.4042418244678698,0.9750452609416476,1819.4312071,1819.203755,0.7746503689900083,2555.822285714284,2554.602,8.350989797161507,1772.079,1773.806,4.0186618576826865
276,128,1.2402938090241342,1.780639388134946,1.435659337472592,1.3451081,1.327613,0.028758634021217425,2.3701428571428584,2.364,0.10749864340226888,1.890142857142858,1.906,0.09324385591910563
276,256,1.2520887352348027,1.2557879007176282,1.0029543956260671,3.3555384999999993,3.4607755,0.22644457440043045,4.298857142857144,4.346,0.2565858368395557,3.5404285714285706,3.471,0.24093282258755083
276,512,1.0456509994597516,1.452140782254097,1.3887432642481703,5.2311748,5.331439,0.2297116810302348,7.6761428571428585,7.742,0.2721232870103316,8.876857142857144,7.404,3.7066451981542583
276,1024,1.1010401188707282,2.018674915891788,1.8334253959449034,7.703116499999998,7.708522,0.01911469451805255,16.378285714285724,15.561,3.769179950599307,14.296714285714286,14.133,2.450815740047909
276,2048,1.690899547273801,1.7318448199571208,1.024215082882561,14.867030300000001,14.8806635,0.03317337000223409,27.07800000000001,25.771,3.767453986668696,16.503,15.241,1.9814824206470543
276,4096,1.5279227303665768,1.5974035457607947,1.045474037406033,29.521142299999998,29.511015,0.02539788942630889,46.78385714285713,47.141,1.8748186134491738,31.125285714285706,30.853,1.1206000624668802
276,8192,1.5387818757984504,1.583528233121608,1.0290790774358058,58.569926800000005,58.569843000000006,0.021579002204487087,90.36228571428572,92.747,5.4187747538839215,62.39399999999999,60.273,4.034342057056419
276,16384,1.4475538061289994,1.4664522468116152,1.0130554322765752,116.8625006,116.862312,0.028691328246028852,170.3357142857143,171.373,2.8312345216655346,118.44742857142855,118.388,1.3387540694009146
276,32768,1.4172525769495503,1.4107212439667725,0.9953915532848523,237.92998400000002,237.90738349999998,0.14039161681454246,334.4247142857144,335.621,4.188611563892288,236.75057142857145,236.811,5.310560096795243
276,65536,1.4434402256114307,1.3984100118429932,0.9688035479617018,473.654827,473.61717550000003,0.28429453882348515,663.2555714285718,662.311,6.752097646251235,459.25757142857134,458.842,1.5052291354140552
276,131072,1.4491811792859068,1.4003723853751906,0.9663197434465943,944.6789077,944.4637825,0.5658493333896647,1324.5390000000002,1322.601,8.242990785121744,914.525714285714,912.654,5.951785558455755
276,262144,1.4537068337269845,1.4041723031132658,0.9659253644101521,1886.6297453000002,1886.5391335,0.5973250835266241,2648.169285714286,2649.026,11.57349537907685,1821.1414285714284,1822.256,4.6357469598201675
286,128,1.1566493137718883,1.7113467752947067,1.4795727234851535,1.4476491999999999,1.428115,0.028696438295454624,2.64157142857143,2.444,0.6482587574932261,3.7454285714285724,2.113,2.8336924380273385
286,256,1.2281277993430875,1.115469841836791,0.9082685388551939,3.5928031,3.6872355,0.26259049796825057,4.053714285714285,4.113,0.26483941675412526,3.306142857142857,3.349,0.2200030302821575
286,512,1.1606168122270744,1.4911847835682486,1.2848209399162993,5.604434899999999,5.7035184999999995,0.24776207712573192,8.676428571428568,8.505,1.614097761392831,8.59257142857143,7.328,2.3162941307182776
286,1024,1.078526517222526,2.00407278488588,1.8581581007825991,7.879863500000001,7.8744645,0.033701904803295823,16.747428571428568,15.781,2.654617517961249,16.414999999999992,14.632,3.3375030274643245
286,2048,1.3105043270665473,1.6947981679276187,1.2932411842708529,15.541913499999998,15.546984,0.017831289954530483,27.171000000000017,26.349,2.6526031475387803,21.27757142857142,20.106,2.8235496571987473
286,4096,1.570339063840605,1.617647530587408,1.03012627516958,30.542445300000004,30.548682,0.037790595532726734,49.99742857142859,49.417,3.543589476081677,31.48071428571428,31.469,0.600909068273743
286,8192,1.4420249980347457,1.5078377850290368,1.0456391443171815,60.836039299999996,60.828824499999996,0.028798976759435217,93.57771428571428,91.72,4.087582802423041,64.54428571428572,63.605,5.481942014468872
286,16384,1.4455826283320514,1.460172260690657,1.0100925620387673,121.0079997,121.000792,0.03908774341744089,177.72828571428565,176.682,3.6716189889524635,123.24528571428571,122.222,2.5805416098166933
286,32768,1.4714972904883883,1.413167768484735,0.9603604285371848,246.3165813,246.338763,0.09994729935321406,349.62500000000017,348.118,5.443932394558083,237.42385714285717,236.574,2.07963524445697
286,65536,1.4558854665097098,1.4022341478043188,0.9631486679827824,490.35786609999997,490.38743,0.255577723874005,687.2352857142857,687.638,6.068553537845608,473.97542857142855,472.316,3.392601552150793
286,131072,1.4427953853739819,1.3873421473117242,0.9615654176438305,978.5426766999999,978.620885,0.3998536739249933,1360.2377142857147,1357.682,13.032599019651634,941.2345714285716,941.008,2.6196490381660564
286,262144,1.437947896107829,1.3811022691757364,0.9604675335692208,1954.5888622999998,1952.9176515,5.365950715074136,2702.632285714284,2697.179,9.213445757094386,1876.5315714285712,1875.714,5.536406569950809
296,128,1.1604127579737336,1.6211241519649906,1.3970237235203558,1.5415506999999997,1.5261015,0.02711904589870569,2.600428571428571,2.474,0.2738895002246973,2.2231428571428578,2.132,0.34248023057299204
296,256,1.3700117370892018,1.9201668723302885,1.4015696510819498,2.4183523,2.4315594999999997,0.02842734930016078,4.586,4.669,0.2751798654214262,3.506142857142857,3.408,0.30980175112481895
296,512,1.388965729214692,1.9817715608106539,1.4267965862132026,4.565454999999999,4.560566,0.01694990059649246,9.344714285714284,9.038,1.391732957502995,7.08585714285714,6.507,1.32040524082572
296,1024,0.889331256130633,1.9164847593579397,2.154972903680818,8.0424961,8.0423285,0.008308650170137027,19.28414285714286,15.413,9.663382928612528,18.690571428571424,17.331,7.926956030953294
296,2048,1.3027940220922676,1.6461233857420328,1.2635331125471263,15.839339599999999,15.8341715,0.022577471717691117,27.437428571428566,26.065,2.7937873189155407,20.177857142857135,20.007,2.429798765673189
296,4096,1.4971355254520498,1.599811651073538,1.0685817174704249,31.355202599999995,31.363067,0.026397737988137254,52.12771428571428,50.175,4.2868527985768115,34.52271428571428,33.514,3.759369500550279
296,8192,1.4786149742808155,1.4849945237687856,1.0043145440827643,62.70754129999999,62.717403000000004,0.029296503506177157,93.61371428571431,93.135,3.249090680480504,63.82657142857141,62.988,1.4522237545703744
296,16384,1.4478705785401682,1.4445358673689932,0.9976968168145683,125.2779491,125.2755325,0.07801512669438364,183.92328571428567,180.965,7.761423940446041,124.48771428571428,124.987,1.6494459170696065
296,32768,1.4146913237712664,1.381811713277304,0.9767584561087769,254.6150106,254.6084945,0.14948309378582572,355.4714285714287,351.821,11.848924026396103,248.1152857142858,248.691,2.826482251254748
296,65536,1.4364146557882624,1.3753124585558565,0.9574620065409492,507.3442089,507.31308049999996,0.27736514796958145,701.201142857143,697.714,8.190004031858244,489.2617142857146,485.733,6.81646994111204
296,131072,1.4479290492265,1.38188654433606,0.9543883003620096,1011.8318257999999,1011.894215,0.30192485247626794,1400.5560000000007,1398.323,13.490055679985048,965.9115714285716,965.74,2.796813439614584
296,262144,1.449447428747391,1.3838690617057323,0.9547562983375454,2020.6155408,2020.3920134999998,0.8055717527379844,2790.052285714284,2795.958,22.51088437688154,1930.057857142857,1928.982,5.972175500555031
306,128,1.3493852459016393,1.617900838157399,1.1989910539420057,1.6481287000000002,1.6280355,0.028596848847556304,2.5411428571428565,2.634,0.20939595666265662,1.9632857142857132,1.952,0.06328111882706429
306,256,1.4238841265149276,1.862636998265934,1.3081380454917282,2.5814806,2.5861185,0.05547393211870674,4.859857142857143,4.817,0.4514268120821449,3.5410000000000004,3.383,0.3238997401460282
306,512,1.329965434724807,1.6564887158329538,1.2455126070067453,5.9363344,6.0392805,0.28914695523486844,11.808857142857148,10.004,3.9780048286379306,7.163999999999998,7.522,1.0508542358481694
306,1024,0.9300196902772603,2.0368957154500045,2.1901640758194687,8.586015100000001,8.579722499999999,0.019930824320118504,19.69657142857144,17.476,6.487581242265831,17.13257142857144,18.791,3.873713442335784
306,2048,1.2615860735009672,1.957091671279293,1.5512946063586939,16.672392600000002,16.6635015,0.03129729499495163,31.393999999999995,32.612,4.467834915631228,25.173428571428577,25.85,3.9884495473387642
306,4096,1.4120142152929036,1.51282019001449,1.0713916146380122,32.57197000000001,32.566990000000004,0.01941623163520018,49.46471428571428,49.268,1.6809088439497644,37.11757142857145,34.892,4.672749239830045
306,8192,1.4086784655466713,1.4480818779479385,1.0279718994539861,64.98055360000002,64.96870200000001,0.04618582487381814,94.89599999999993,94.08,1.9366716616429236,67.00399999999998,66.786,2.244517644916007
306,16384,1.4138675623800383,1.4115277122370005,0.9983450712037703,129.4131259,129.42218450000001,0.04635376643760825,186.31642857142856,182.683,7.45736865455819,129.56128571428567,129.208,2.357263252519551
306,32768,1.4225477697042699,1.3827095360600192,0.9719951522945816,263.05323469999996,263.0733285,0.10393048372721742,362.11457142857154,363.754,2.8110934853234255,257.3778571428571,255.706,5.665201941827246
306,65536,1.4562258231885044,1.3873728761408473,0.9527182213422786,524.0087935000001,523.9607985,0.26174112274930333,725.6174285714285,726.929,6.549122294852259,500.9010000000002,499.187,4.88457975416895
306,131072,1.43697933658233,1.3694918005478078,0.9530351381426038,1045.3024925999998,1045.2972405,0.3077529066913326,1426.8785714285718,1431.526,11.872061883853066,996.7574285714282,996.205,4.752002775161232
306,262144,1.442696336172499,1.3730414566113198,0.9517189599677124,2087.0896853,2086.904941,0.7560116860030633,2866.888285714287,2865.407,15.212504351855506,1985.2309999999998,1986.147,4.800322198495011
316,128,1.38332511100148,1.8883038633794644,1.3650470510236004,1.5084809,1.4849305,0.03248305415803721,2.7955714285714293,2.804,0.161583053979446,2.0848571428571434,2.027,0.1332042604423712
316,256,1.3468404647208843,1.072464337119789,0.796281642267144,4.339804699999999,4.431849,0.3142911186867245,6.334999999999997,4.753,2.740220611556672,3.4500000000000006,3.529,0.24799243940086305
316,512,1.5692048801009675,2.371931843100206,1.5115501316485764,4.731956500000001,4.7176735,0.03286038045772654,10.929285714285715,11.19,2.3982955319003447,7.681285714285713,7.131,1.439952704663144
316,1024,1.193081668625147,1.837919486455088,1.540480869656662,8.848338699999998,8.8387985,0.026975415055098095,16.549285714285702,16.245,1.6701760261522576,14.903000000000002,13.616,3.022764987005548
316,2048,1.313650883126644,1.6417156512681292,1.2497351254852829,17.0425792,17.0340095,0.029800264696080648,28.403285714285687,27.965,1.6093028122972863,21.24728571428571,21.288,3.3070399024908723
316,4096,1.4699039393672337,1.4804946012409383,1.0072050027148467,33.7956454,33.797489,0.03487566860517537,50.53185714285713,50.037,1.2776812004573386,35.01114285714284,34.041,3.358341492959511
316,8192,1.4750771156511244,1.4719031264462223,0.9978482554090056,67.2624639,67.2517085,0.03970868037421379,98.27399999999999,98.988,2.8344741796334887,67.83214285714287,67.107,1.5554440014551874
316,16384,1.4479347356779808,1.4332942983733215,0.9898887450215054,133.3534592,133.36549250000002,0.03359359554352603,191.64485714285718,191.152,4.0940243292296445,132.16142857142856,132.017,1.5153272473837491
316,32768,1.4175151809009259,1.357966465456753,0.9579907741049194,271.26239289999995,271.261485,0.15787050060795446,369.0122857142858,368.364,4.6343374346724895,259.13828571428576,259.866,1.8190300872488447
316,65536,1.4349816087100526,1.3695522327700622,0.9544040317012795,540.9400664,540.9417635,0.34935957824597463,737.2597142857144,740.848,5.9869933988801005,515.6361428571425,516.277,3.482267305043415
316,131072,1.4464656536195302,1.365512302718469,0.944033686041221,1079.6138600999998,1079.3809744999999,1.4639242246946662,1475.3241428571434,1473.908,6.938704285782256,1022.2801428571429,1018.972,5.058278873947634
316,262144,1.4413210497471503,1.3630786292423227,0.9457147867794246,2154.9776405999996,2155.1603385,0.6350457568090631,2935.3475714285723,2937.653,11.75899625980023,2035.0299999999995,2038.167,5.444306666985388
326,128,1.2255877034358045,2.0542765476029903,1.6761562977859887,1.3310003,1.319686,0.024001259957905915,2.9591428571428575,2.711,0.5421502712963107,2.1698571428571434,2.212,0.07735981945856607
326,256,1.251652262328419,1.8487182307871661,1.477022242062695,2.6512168000000003,2.663467,0.02840689752233954,6.028142857142853,4.924,2.50645761816686,3.9402857142857157,3.934,0.32974459813619067
326,512,1.1710456475583864,1.762142333777313,1.5047597311440035,5.0206034,5.0081085000000005,0.026757662072872314,9.904999999999994,8.825,1.8345297421955677,8.849285714285717,7.536,2.841395138542555
326,1024,0.8277226619106008,1.614321776690959,1.950317239067348,9.214020900000001,9.199529,0.029007594241137913,19.339571428571432,14.851,9.959800947642798,18.966000000000005,17.942,3.498475501319576
326,2048,1.2839566061033691,1.6590934733775755,1.2921725434418652,17.561499899999998,17.548740000000002,0.024181882372306104,31.046714285714273,29.115,3.8762704745240737,22.994142857142858,22.676,2.8375959528563364
326,4096,1.531092340069767,1.521437133433566,0.9936939096463895,34.9040057,34.9071275,0.029532986757057983,53.2278571428571,53.109,3.062647493048075,35.207857142857144,34.687,1.5255127689841337
326,8192,1.4739526728397745,1.4704037834520347,0.9975922636777053,69.18340659999998,69.1755565,0.06541211194552335,103.63571428571433,101.716,6.92750133225021,70.21057142857143,69.009,4.0172273087289785
326,16384,1.406982421875,1.3804142926124012,0.9811169430054478,137.767156,137.7695095,0.04008483667288541,193.59314285714277,190.179,6.781063479774899,135.4027142857143,135.168,0.8894194735894722
326,32768,1.4262828274549104,1.3678445556193157,0.9590275710324065,279.9213784,279.87829350000004,0.15353416426509808,383.0704285714286,382.83,4.93237423811831,268.22357142857135,268.411,2.814865634749918
326,65536,1.4316796703046495,1.3533520490346416,0.9452897020928289,557.582895,557.5349005,0.2431116149698301,752.0645714285716,754.541,9.826621799988093,527.3619999999999,527.032,3.69341517098104
